Contestant,Est_Fan_Share,Fan_Share_Std,Valid_Simulations,Season,Week,Rule_Used
Trevor Donovan,0.08616677874404555,0.08505296225286708,1464,31,3,rank
Daniel Durant,0.08004652635730092,0.0796276265192174,1464,31,3,rank
Wayne Brady,0.07385235103740177,0.07478044008207639,1464,31,3,rank
Sam Champion,0.08593162522249909,0.07720866267038644,1464,31,3,rank
Jessie James Decker,0.07891179028983435,0.07547719391279456,1464,31,3,rank
Jordin Sparks,0.07979293248432026,0.08086275968845119,1464,31,3,rank
Heidi D'Amelio,0.07615150070605559,0.07626160002063731,1464,31,3,rank
Charli D'Amelio,0.07941079676151225,0.07940750007518459,1464,31,3,rank
Vinny Guadagnino,0.09365782729988324,0.0844623805318126,1464,31,3,rank
Shangela,0.0783250142302681,0.07970344602766381,1464,31,3,rank
Gabby Windey,0.0789807273305672,0.07817087312181015,1464,31,3,rank
Joseph Baena,0.0983625698155807,0.08998762668576409,1922,31,4,rank
Trevor Donovan,0.09460042069682562,0.08628358222694829,1922,31,4,rank
Daniel Durant,0.09007996268752194,0.08578615281527675,1922,31,4,rank
Wayne Brady,0.08556847448898029,0.08148920008288081,1922,31,4,rank
Sam Champion,0.03363241734851678,0.007125594117555433,1922,31,4,rank
Jessie James Decker,0.08793785937685833,0.08562888942778012,1922,31,4,rank
Jordin Sparks,0.08665543047162097,0.0815118937126724,1922,31,4,rank
Heidi D'Amelio,0.08412049420790278,0.08148623336577118,1922,31,4,rank
Charli D'Amelio,0.08350329501734136,0.08043023417566776,1922,31,4,rank
Vinny Guadagnino,0.08562703531689621,0.07900442535196014,1922,31,4,rank
Shangela,0.08793487145607855,0.08490996448448557,1922,31,4,rank
Gabby Windey,0.08197716911586769,0.07819122019953162,1922,31,4,rank
Joseph Baena,0.034433041934506144,0.005156588151855373,1157,31,5,rank
Trevor Donovan,0.09132419997033252,0.08639195863918517,1157,31,5,rank
Daniel Durant,0.10388562939413779,0.08733201965433136,1157,31,5,rank
Wayne Brady,0.09038067309549491,0.0853055027401882,1157,31,5,rank
Jessie James Decker,0.09807235200391648,0.08872986717055908,1157,31,5,rank
Jordin Sparks,0.0984787487617787,0.08639504944171139,1157,31,5,rank
Heidi D'Amelio,0.09184286924019905,0.08549651389211972,1157,31,5,rank
Charli D'Amelio,0.0931951779152267,0.08805904344140084,1157,31,5,rank
Vinny Guadagnino,0.11337207846640655,0.09165847066500263,1157,31,5,rank
Shangela,0.09258360556801867,0.08707755412521954,1157,31,5,rank
Gabby Windey,0.0924316236499848,0.08468980323222357,1157,31,5,rank
Trevor Donovan,0.10734660215801671,0.09186001687163282,1571,31,6,rank
Daniel Durant,0.11233213497142103,0.0935543309516851,1571,31,6,rank
Wayne Brady,0.10433458487656118,0.09242439132562878,1571,31,6,rank
Jessie James Decker,0.04097899271884531,0.007845988213366446,1571,31,6,rank
Jordin Sparks,0.10076338761305872,0.08978797312152419,1571,31,6,rank
Heidi D'Amelio,0.10335972822679965,0.08992694556160837,1571,31,6,rank
Charli D'Amelio,0.10499173346743035,0.094148624229352,1571,31,6,rank
Vinny Guadagnino,0.1232992722812399,0.09670056200473841,1571,31,6,rank
Shangela,0.10064748108994509,0.08874385716961541,1571,31,6,rank
Gabby Windey,0.10194608259667817,0.09123525080496808,1571,31,6,rank
Trevor Donovan,0.11391228014606505,0.09663780157880053,1736,31,7,rank
Daniel Durant,0.11565008697518463,0.09832978227411884,1736,31,7,rank
Wayne Brady,0.11366454146851449,0.09335981460461369,1736,31,7,rank
Jordin Sparks,0.0473408735527568,0.009713217919211597,1736,31,7,rank
Heidi D'Amelio,0.12272591084769104,0.09671809708684682,1736,31,7,rank
Charli D'Amelio,0.11183445885017024,0.09705962537372795,1736,31,7,rank
Vinny Guadagnino,0.13710032947789869,0.1015219391807786,1736,31,7,rank
Shangela,0.11876904097174454,0.09849785267240903,1736,31,7,rank
Gabby Windey,0.1190024777099841,0.0982411803638698,1736,31,7,rank
Trevor Donovan,0.13176377234704562,0.10376383626053189,3906,31,8,rank
Daniel Durant,0.13689991183526817,0.10507020767415727,3906,31,8,rank
Wayne Brady,0.12641052917005613,0.10117662609002866,3906,31,8,rank
Heidi D'Amelio,0.11485581332132974,0.09914922792848084,3906,31,8,rank
Charli D'Amelio,0.1277991629396828,0.10174833506079838,3906,31,8,rank
Vinny Guadagnino,0.10419564092575023,0.08772677796163719,3906,31,8,rank
Shangela,0.12844834333961547,0.10146618667025258,3906,31,8,rank
Gabby Windey,0.12962682612125218,0.10389627926527778,3906,31,8,rank
Trevor Donovan,0.1480359270198572,0.1061281863851844,4277,31,9,rank
Daniel Durant,0.15674410984875145,0.11554285903671559,4277,31,9,rank
Wayne Brady,0.18161213515099284,0.11941007482863768,4277,31,9,rank
Charli D'Amelio,0.16882899991887848,0.11717024719854131,4277,31,9,rank
Shangela,0.17054995952086216,0.11735683756405507,4277,31,9,rank
Gabby Windey,0.17422886854063108,0.1211410215472171,4277,31,9,rank
Jamie Lynn Spears,0.0732733982366806,0.07231265950929504,1076,32,1,rank
Mira Sorvino,0.07040330076719242,0.07093492465119175,1076,32,1,rank
Barry Williams,0.07365712988961871,0.07928653410646458,1076,32,1,rank
Alyson Hannigan,0.07443227888516014,0.07471384958603815,1076,32,1,rank
Xochitl Gomez,0.06933613522222465,0.07370823905009416,1076,32,1,rank
Adrian Peterson,0.07541557523396056,0.07862796791402685,1076,32,1,rank
Matt Walsh,0.024988554191759625,0.003341191301107304,1076,32,1,rank
Tyson Beckford,0.07945100806219588,0.07506116358105848,1076,32,1,rank
Jason Mraz,0.07483017631904929,0.07614877180776701,1076,32,1,rank
Lele Pons,0.07874380722580993,0.08239812735788113,1076,32,1,rank
Harry Jowsey,0.08450040623430648,0.0780904377333279,1076,32,1,rank
Mauricio Umansky,0.07329303204080512,0.0747298216911284,1076,32,1,rank
Charity Lawson,0.07251532670080663,0.07236129967058695,1076,32,1,rank
Ariana Madix,0.07515987099044114,0.07888972530346007,1076,32,1,rank
Jamie Lynn Spears,0.026041797200836485,0.0023885422649934924,474,32,2,rank
Mira Sorvino,0.07598903566914138,0.07521656003561744,474,32,2,rank
Barry Williams,0.08755551231064156,0.08533916801144446,474,32,2,rank
Alyson Hannigan,0.07166678962306598,0.07267032965257421,474,32,2,rank
Xochitl Gomez,0.07525091619822369,0.0760614650982597,474,32,2,rank
Adrian Peterson,0.09113725670911417,0.08383579179901623,474,32,2,rank
Tyson Beckford,0.07038342783229408,0.06793986024798078,474,32,2,rank
Jason Mraz,0.07339904260282194,0.07562187101857246,474,32,2,rank
Lele Pons,0.07437741214028874,0.07846559191756233,474,32,2,rank
Harry Jowsey,0.10238044767403277,0.09081946641669005,474,32,2,rank
Mauricio Umansky,0.10638770700217917,0.08695118105961494,474,32,2,rank
Charity Lawson,0.07275642558931823,0.07051441841494202,474,32,2,rank
Ariana Madix,0.07267422944804021,0.07446798578216784,474,32,2,rank
Mira Sorvino,0.0833843848548217,0.08101884035182982,1934,32,3,rank
Barry Williams,0.08548652659994074,0.08168084862254378,1934,32,3,rank
Alyson Hannigan,0.08643097624113659,0.0808896802588214,1934,32,3,rank
Xochitl Gomez,0.08594638400687721,0.08483017440622613,1934,32,3,rank
Adrian Peterson,0.09814848607168261,0.08520659282906196,1934,32,3,rank
Tyson Beckford,0.03407421724910833,0.00767048779669269,1934,32,3,rank
Jason Mraz,0.08798334362137764,0.08556804489616854,1934,32,3,rank
Lele Pons,0.08760606387124992,0.08377834010166903,1934,32,3,rank
Harry Jowsey,0.08874325281697136,0.08328844165566963,1934,32,3,rank
Mauricio Umansky,0.09415901388741159,0.0869724418346019,1934,32,3,rank
Charity Lawson,0.08557066107820191,0.08210511981179736,1934,32,3,rank
Ariana Madix,0.08246668970121192,0.08026385605763539,1934,32,3,rank
Mira Sorvino,0.09530158575069131,0.08815524901166245,402,32,4,rank
Barry Williams,0.1326479142793514,0.09447011930767084,402,32,4,rank
Alyson Hannigan,0.11410419322912148,0.0902940981522844,402,32,4,rank
Xochitl Gomez,0.08123607690543472,0.07598579864074644,402,32,4,rank
Adrian Peterson,0.032135585407530025,0.0029355746082851014,402,32,4,rank
Jason Mraz,0.07905699727045988,0.07441281192152005,402,32,4,rank
Lele Pons,0.09095733360291755,0.08968823710276072,402,32,4,rank
Harry Jowsey,0.09017609804307183,0.08273341030715461,402,32,4,rank
Mauricio Umansky,0.10454370048670766,0.08739998774264385,402,32,4,rank
Charity Lawson,0.08748875469506534,0.08458299512382254,402,32,4,rank
Ariana Madix,0.0923517603296488,0.08885716137480398,402,32,4,rank
Mira Sorvino,0.039210764824876586,0.005980557654966527,1160,32,5,rank
Barry Williams,0.10828023022765736,0.09464450498182103,1160,32,5,rank
Alyson Hannigan,0.11481938714967033,0.09283275081819689,1160,32,5,rank
Xochitl Gomez,0.09573310316796567,0.08490026519442934,1160,32,5,rank
Jason Mraz,0.09683763997963034,0.08540849761495659,1160,32,5,rank
Lele Pons,0.1012435236791568,0.09114841479827093,1160,32,5,rank
Harry Jowsey,0.1322753201369776,0.09879981653277452,1160,32,5,rank
Mauricio Umansky,0.09658606206989918,0.0870205909180796,1160,32,5,rank
Charity Lawson,0.10702899803315981,0.0964683090807606,1160,32,5,rank
Ariana Madix,0.10798497073099994,0.09169431461010563,1160,32,5,rank
Barry Williams,0.11986441284243736,0.0943598952779514,709,32,6,rank
Alyson Hannigan,0.14417679748641798,0.10661578300579404,709,32,6,rank
Xochitl Gomez,0.10452904869579532,0.08719040168515492,709,32,6,rank
Jason Mraz,0.10788370906413136,0.09520020945661578,709,32,6,rank
Lele Pons,0.11263752950116707,0.09322296088520214,709,32,6,rank
Harry Jowsey,0.15625998499147561,0.10319104966164061,709,32,6,rank
Mauricio Umansky,0.042962840152491244,0.004873385317250475,709,32,6,rank
Charity Lawson,0.1046691229786912,0.09307197118196725,709,32,6,rank
Ariana Madix,0.10701655428739043,0.09142380632316181,709,32,6,rank
Barry Williams,0.1654102404500081,0.0868773269107576,76,32,7,rank
Alyson Hannigan,0.1272448532632501,0.08034487442069031,76,32,7,rank
Xochitl Gomez,0.10676164787790769,0.10517958285276822,76,32,7,rank
Jason Mraz,0.11189109435876154,0.09527046603447256,76,32,7,rank
Lele Pons,0.0465108237084169,0.0017717253554809446,76,32,7,rank
Harry Jowsey,0.21301611453074215,0.10503075885092177,76,32,7,rank
Charity Lawson,0.12805173248495744,0.10826728728871146,76,32,7,rank
Ariana Madix,0.10111349332595619,0.09083143257390584,76,32,7,rank
Barry Williams,0.06195175438596457,0.009353348548955233,1216,32,8,rank
Alyson Hannigan,0.14722811246435638,0.10772205031664331,1216,32,8,rank
Xochitl Gomez,0.13531169953119704,0.10289070859510517,1216,32,8,rank
Jason Mraz,0.16551882460973383,0.11055992564434027,1216,32,8,rank
Harry Jowsey,0.1983455971195203,0.11462661357068216,1216,32,8,rank
Charity Lawson,0.1487890266299355,0.11205209545521744,1216,32,8,rank
Ariana Madix,0.14285498525929125,0.10756141806160831,1216,32,8,rank
Alyson Hannigan,0.200774019855293,0.12435707431136175,2830,32,9,rank
Xochitl Gomez,0.172089613230453,0.12084848573645088,2830,32,9,rank
Jason Mraz,0.17338525516213713,0.11913066275245929,2830,32,9,rank
Harry Jowsey,0.09584384990745663,0.03425924150918781,2830,32,9,rank
Charity Lawson,0.17727458474556063,0.12258578735317203,2830,32,9,rank
Ariana Madix,0.18063267709911074,0.12153678623296515,2830,32,9,rank
Tori Spelling,0.06852762833741641,0.0750235025638462,1453,33,2,rank
Eric Roberts,0.09691959871748741,0.08469969247210686,1453,33,2,rank
Reginald VelJohnson,0.09487711588778051,0.08546228886973625,1453,33,2,rank
Chandler Kinney,0.07746995080700274,0.07836271120024768,1453,33,2,rank
Dwight Howard ,0.07423992131237211,0.07630857126138672,1453,33,2,rank
Danny Amendola,0.07735406180638706,0.07726844195110918,1453,33,2,rank
Stephen Nedoroscik,0.07654329522349312,0.07648126096768915,1453,33,2,rank
Ilona Maher,0.07693442915847212,0.07887197542594672,1453,33,2,rank
Anna Delvey,0.04609696124416843,0.05185938160228409,1453,33,2,rank
Brooks Nader,0.0778668909028253,0.07767534996622331,1453,33,2,rank
Phaedra Parks,0.07358170217693309,0.07340200941448653,1453,33,2,rank
Jenn Tran,0.08264708426778752,0.0795372138778736,1453,33,2,rank
Joey Graziadei,0.07694136015788211,0.07787197763904666,1453,33,2,rank
Eric Roberts,0.07889070421711496,0.07851423909598627,3394,33,3,rank
Reginald VelJohnson,0.0689887114566729,0.07017295303680438,3394,33,3,rank
Chandler Kinney,0.09178829593780088,0.08615750680286485,3394,33,3,rank
Dwight Howard ,0.0990804558830719,0.08720165371436578,3394,33,3,rank
Danny Amendola,0.09345517652009386,0.08615494184655427,3394,33,3,rank
Stephen Nedoroscik,0.09430422668015982,0.08704462764008172,3394,33,3,rank
Ilona Maher,0.09512844535764822,0.08836053447634523,3394,33,3,rank
Brooks Nader,0.09479321154359922,0.08720941659627365,3394,33,3,rank
Phaedra Parks,0.0974178728543199,0.08745971197683639,3394,33,3,rank
Jenn Tran,0.09252362459509111,0.08596669191560928,3394,33,3,rank
Joey Graziadei,0.09362927495442741,0.08700830157634341,3394,33,3,rank
Chandler Kinney,0.10746008829180971,0.08799422035387945,687,33,4,rank
Dwight Howard ,0.15199373246981213,0.09937219868846485,687,33,4,rank
Danny Amendola,0.11137974482723523,0.09405306864856668,687,33,4,rank
Stephen Nedoroscik,0.10314391287365306,0.08903155566239065,687,33,4,rank
Ilona Maher,0.14748787319889609,0.108839804098415,687,33,4,rank
Brooks Nader,0.04304312520583986,0.0050440122680956295,687,33,4,rank
Phaedra Parks,0.10924891523908609,0.09303581393236367,687,33,4,rank
Jenn Tran,0.11827084281497346,0.09765763358218806,687,33,4,rank
Joey Graziadei,0.10797176507869195,0.09519570897132007,687,33,4,rank
Chandler Kinney,0.12642568697484058,0.10033087835937246,2426,33,5,rank
Dwight Howard ,0.13606321356569712,0.10349761131227861,2426,33,5,rank
Danny Amendola,0.13317112504734968,0.10511770137174052,2426,33,5,rank
Stephen Nedoroscik,0.1535628948906912,0.1082278117389914,2426,33,5,rank
Ilona Maher,0.13112239684047733,0.10699484068005809,2426,33,5,rank
Phaedra Parks,0.06175831326493352,0.018151036846701774,2426,33,5,rank
Jenn Tran,0.12916394483907184,0.10224185605863413,2426,33,5,rank
Joey Graziadei,0.12873242457693865,0.10455438987415674,2426,33,5,rank
Chandler Kinney,0.12572206616093756,0.10189571461186842,203,33,6,rank
Dwight Howard ,0.11972388461416661,0.08973662888859042,203,33,6,rank
Danny Amendola,0.17716348437351545,0.10446657749093313,203,33,6,rank
Stephen Nedoroscik,0.14695544789588671,0.09863009639944557,203,33,6,rank
Ilona Maher,0.25901649726101145,0.10559470409353941,203,33,6,rank
Jenn Tran,0.056670602125147636,0.0038429973087736164,203,33,6,rank
Joey Graziadei,0.11474801756933396,0.08966633203842111,203,33,6,rank
Chandler Kinney,0.17624153894927047,0.12252007786636707,2811,33,7,rank
Dwight Howard ,0.09629081088145251,0.037169281206503535,2811,33,7,rank
Danny Amendola,0.20129133118918285,0.12500054473011185,2811,33,7,rank
Stephen Nedoroscik,0.17061737537419935,0.11880619476377875,2811,33,7,rank
Ilona Maher,0.18429541862992305,0.12223795234482031,2811,33,7,rank
Joey Graziadei,0.17126352497598288,0.11886510767763372,2811,33,7,rank
Corey Feldman,0.046311380564289406,0.052723957580790314,2456,34,2,rank
Danielle Fishel,0.07364752945865692,0.07380013116337211,2456,34,2,rank
Elaine Hendrix,0.07349693262184542,0.07629853468205709,2456,34,2,rank
Baron Davis,0.06190620730983346,0.06919410142080079,2456,34,2,rank
Jordan Chiles,0.07336125737597765,0.07575387947770156,2456,34,2,rank
Andy Richter,0.08383814348585272,0.07908570822387588,2456,34,2,rank
Robert Irwin,0.07385639767779596,0.0779897008981229,2456,34,2,rank
Hilaria Baldwin,0.07102921957259935,0.07369729143832714,2456,34,2,rank
Lauren Jauregui,0.07091403236851085,0.07316448673856292,2456,34,2,rank
Scott Hoying,0.08022583901735066,0.07892651102203217,2456,34,2,rank
Alix Earle,0.07074118397546912,0.07276988938525636,2456,34,2,rank
Jen Affleck,0.07175477493898756,0.07390735928742481,2456,34,2,rank
Whitney Leavitt,0.07391686276785331,0.07620565443122358,2456,34,2,rank
Dylan Efron,0.07500023886499316,0.0784418508269047,2456,34,2,rank
Danielle Fishel,0.08304426308073933,0.07913059378069401,1533,34,3,rank
Elaine Hendrix,0.08919217248737844,0.08287602886743559,1533,34,3,rank
Jordan Chiles,0.08739900001511232,0.08426158004099576,1533,34,3,rank
Andy Richter,0.10588209270308631,0.09072949845367828,1533,34,3,rank
Robert Irwin,0.08225513858161924,0.0782562448247469,1533,34,3,rank
Hilaria Baldwin,0.0878399336232098,0.08564818451571908,1533,34,3,rank
Lauren Jauregui,0.03205197401963335,0.005651544390436211,1533,34,3,rank
Scott Hoying,0.0846229291557939,0.08121850382576162,1533,34,3,rank
Alix Earle,0.08193490700358554,0.07989716642903288,1533,34,3,rank
Jen Affleck,0.0948749047481859,0.08634126424715771,1533,34,3,rank
Whitney Leavitt,0.08613843463473111,0.08269662750371555,1533,34,3,rank
Dylan Efron,0.08476424994691457,0.08120448853896461,1533,34,3,rank
Danielle Fishel,0.10182932393690766,0.0859904553018626,388,34,4,rank
Elaine Hendrix,0.08444107593048111,0.07811943911345366,388,34,4,rank
Jordan Chiles,0.08543830904731507,0.08230041522176011,388,34,4,rank
Andy Richter,0.13170182834486877,0.09407218327783258,388,34,4,rank
Robert Irwin,0.09253448936430407,0.08420347455019894,388,34,4,rank
Hilaria Baldwin,0.032167803145012726,0.002837758893738969,388,34,4,rank
Scott Hoying,0.10863018285665446,0.08184303969376086,388,34,4,rank
Alix Earle,0.09287528508428673,0.09319414520125634,388,34,4,rank
Jen Affleck,0.0866788929068308,0.08372751728891545,388,34,4,rank
Whitney Leavitt,0.08688468192050541,0.08340362197870023,388,34,4,rank
Dylan Efron,0.0968181274628334,0.09311762510143827,388,34,4,rank
Danielle Fishel,0.10595425259024205,0.09307755068468278,1655,34,6,rank
Elaine Hendrix,0.10287506380184899,0.09123214338145295,1655,34,6,rank
Jordan Chiles,0.09958794340494491,0.08806275927495154,1655,34,6,rank
Andy Richter,0.12346504108900541,0.096199550292938,1655,34,6,rank
Robert Irwin,0.1031193425104298,0.09351464865302131,1655,34,6,rank
Scott Hoying,0.04111577410932203,0.007751362919180592,1655,34,6,rank
Alix Earle,0.10280859117739566,0.08948161135055226,1655,34,6,rank
Jen Affleck,0.1108309855753584,0.09307939493315943,1655,34,6,rank
Whitney Leavitt,0.10257593699181057,0.09105965015222128,1655,34,6,rank
Dylan Efron,0.10766706874963901,0.09286396724032285,1655,34,6,rank
Danielle Fishel,0.12325589006071605,0.0991672067992081,1153,34,7,rank
Elaine Hendrix,0.12839607885264487,0.09793648092799873,1153,34,7,rank
Jordan Chiles,0.11496012585317499,0.09728268273929715,1153,34,7,rank
Andy Richter,0.1463382587545084,0.10345615252347036,1153,34,7,rank
Robert Irwin,0.10763908869590337,0.09097465760689745,1153,34,7,rank
Alix Earle,0.10998137774967728,0.09527030261378319,1153,34,7,rank
Jen Affleck,0.04486007277361764,0.007013495997670122,1153,34,7,rank
Whitney Leavitt,0.11306468807943601,0.09613457719323559,1153,34,7,rank
Dylan Efron,0.11150441918032143,0.09455709905071603,1153,34,7,rank
Danielle Fishel,0.056469576790017614,0.012298444600429509,1826,34,8,rank
Elaine Hendrix,0.14024968587766404,0.10270294174632731,1826,34,8,rank
Jordan Chiles,0.12776347295765303,0.10200763424748285,1826,34,8,rank
Andy Richter,0.15334591261953745,0.10633591908720709,1826,34,8,rank
Robert Irwin,0.13743541841478923,0.1097756804745,1826,34,8,rank
Alix Earle,0.12931069637527526,0.10315096072705843,1826,34,8,rank
Whitney Leavitt,0.1270327996971759,0.10212099421206516,1826,34,8,rank
Dylan Efron,0.1283924372678865,0.10157849699854951,1826,34,8,rank
Elaine Hendrix,0.16773833978248068,0.1132491402225755,2595,34,9,rank
Jordan Chiles,0.15466983727624845,0.1105599599088799,2595,34,9,rank
Andy Richter,0.07461123761701853,0.02312053249464878,2595,34,9,rank
Robert Irwin,0.15245182601987617,0.11269360993842611,2595,34,9,rank
Alix Earle,0.15157106181804014,0.11229392178992018,2595,34,9,rank
Whitney Leavitt,0.14732294038652444,0.11199150007592736,2595,34,9,rank
Dylan Efron,0.1516347570998125,0.11357350279463688,2595,34,9,rank
Elaine Hendrix,0.21028994121920655,0.11861368751916748,515,34,10,rank
Jordan Chiles,0.16499570702067265,0.1114241004107346,515,34,10,rank
Robert Irwin,0.15331880324945524,0.11361875404270813,515,34,10,rank
Alix Earle,0.14486493626576852,0.09969797406137065,515,34,10,rank
Whitney Leavitt,0.07106531933161567,0.0058991909843108484,515,34,10,rank
Dylan Efron,0.25546529291328196,0.11332387702782977,515,34,10,rank
